A	B	Interactor
AT4G16280	AT3G06970	1
AT4G16280	AT1G27960	1
AT4G16280	AT3G11400	1
AT4G16280	AT3G19090	1
AT4G16280	AT3G19130	1
AT4G16280	AT3G49390	1
AT4G16280	AT4G13860	1
AT4G16280	AT4G14300	1
AT4G16280	AT5G12190	1
AT4G16280	AT5G16840	1
AT4G16280	AT5G18810	1
AT4G16280	AT5G19350	1
AT4G16280	AT5G43960	1
AT4G16280	AT5G46250	1
AT4G16280	AT4G26650	1
AT4G16280	AT1G53650	1
AT4G16280	AT5G48650	1
AT4G34110	AT1G53650	1
AT4G36960	AT2G21440	1
AT4G36960	AT4G13860	1
AT4G36960	AT4G14300	1
AT4G36960	AT5G18810	1
AT4G36960	AT5G61030	1
AT4G36960	AT4G26650	1
AT4G36960	AT4G36960	1
AT4G36960	AT5G66010	1
AT5G66010	AT2G38610	1
AT5G66010	AT4G26000	1
AT5G66010	AT5G04430	1
AT5G66010	AT1G03457	1
AT5G66010	AT1G47500	1
AT5G66010	AT1G48920	1
AT5G66010	AT1G60000	1
AT5G66010	AT1G69250	1
AT5G66010	AT2G18510	1
AT5G66010	AT2G42240	1
AT5G66010	AT2G46610	1
AT5G66010	AT3G19090	1
AT5G66010	AT3G19130	1
AT5G66010	AT5G18810	1
AT5G66010	AT5G61030	1
AT5G66010	AT5G53180	1
AT5G66010	AT4G26650	1
AT5G66010	AT4G27000	1
AT5G66010	AT4G36960	1
AT5G66010	AT5G66010	1
AT3G13060	AT3G13060	1
AT4G36690	AT1G14170	1
AT4G36690	AT1G09140	1
AT4G36690	AT2G21660	1
AT4G36690	AT2G29580	1
AT4G36690	AT2G37340	1
AT4G36690	AT2G43370	1
AT4G36690	AT2G47580	1
AT4G36690	AT3G10400	1
AT4G36690	AT3G14450	1
AT4G36690	AT4G13860	1
AT4G36690	AT4G14300	1
AT4G36690	AT4G24770	1
AT4G36690	AT5G19960	1
AT4G36690	AT5G23590	1
AT4G36690	AT5G32450	1
AT4G36690	AT5G37720	1
AT4G36690	AT5G42820	1
AT4G36690	AT1G43190	1
AT4G36690	AT4G36960	1
AT4G36690	AT5G66010	1
AT2G24350	AT5G04430	1
AT2G24350	AT3G13570	1
AT2G24350	AT4G36960	1
AT2G24350	AT5G66010	1
AT5G25780	AT3G11400	1
AT3G21215	AT2G38610	1
AT3G21215	AT5G06770	1
AT3G21215	AT1G06960	1
AT3G21215	AT1G20880	1
AT3G21215	AT1G22760	1
AT3G21215	AT1G33470	1
AT3G21215	AT1G47500	1
AT3G21215	AT1G50300	1
AT3G21215	AT2G21660	1
AT3G21215	AT2G37340	1
AT3G21215	AT2G46780	1
AT3G21215	AT3G13224	1
AT3G21215	AT3G13570	1
AT3G21215	AT3G13700	1
AT3G21215	AT4G03110	1
AT3G21215	AT4G13860	1
AT3G21215	AT4G14300	1
AT3G21215	AT4G26650	1
AT3G21215	AT4G27000	1
AT3G21215	AT4G36960	1
AT3G21215	AT5G66010	1
AT3G21215	AT4G36690	1
AT3G54770	AT2G38610	1
AT3G54770	AT3G04610	1
AT3G54770	AT3G08620	1
AT3G54770	AT4G26000	1
AT3G54770	AT5G04430	1
AT3G54770	AT1G03457	1
AT3G54770	AT1G06960	1
AT3G54770	AT1G20880	1
AT3G54770	AT1G22760	1
AT3G54770	AT1G33470	1
AT3G54770	AT1G47490	1
AT3G54770	AT1G47500	1
AT3G54770	AT1G49760	1
AT3G54770	AT1G76460	1
AT3G54770	AT2G05160	1
AT3G54770	AT2G18510	1
AT3G54770	AT2G21660	1
AT3G54770	AT2G23350	1
AT3G54770	AT3G19090	1
AT3G54770	AT4G03110	1
AT3G54770	AT4G14300	1
AT3G54770	AT5G43960	1
AT3G54770	AT5G47620	1
AT3G54770	AT4G26650	1
AT3G54770	AT4G27000	1
AT3G54770	AT3G13060	1
AT3G54770	AT1G53650	1
AT5G61960	AT4G26000	1
AT5G61960	AT2G25355	1
AT5G61960	AT1G03457	1
AT5G61960	AT1G51510	1
AT5G61960	AT1G67950	1
AT5G61960	AT2G21660	1
AT5G61960	AT1G27960	1
AT5G61960	AT3G63450	1
AT5G61960	AT4G03110	1
AT5G61960	AT5G43960	1
AT5G61960	AT4G27000	1
AT5G61960	AT4G34110	1
AT5G61960	AT3G13060	1
AT5G61960	AT5G48650	1
AT1G53650	AT5G04430	1
AT1G53650	AT1G22760	1
AT1G53650	AT2G21660	1
AT1G53650	AT4G13860	1
AT5G48650	AT5G04430	1
AT5G48650	AT2G31610	1
AT5G48650	AT1G03457	1
AT5G48650	AT1G06960	1
AT5G48650	AT1G09140	1
AT5G48650	AT1G13690	1
AT5G48650	AT1G18630	1
AT5G48650	AT1G22760	1
AT5G48650	AT1G23860	1
AT5G48650	AT1G58470	1
AT5G48650	AT2G21660	1
AT5G48650	AT2G46780	1
AT5G48650	AT3G19130	1
AT5G48650	AT3G46020	1
AT5G48650	AT3G63450	1
AT5G48650	AT4G03110	1
AT5G48650	AT4G13860	1
AT5G48650	AT4G14300	1
AT5G48650	AT5G12190	1
AT5G48650	AT5G16840	1
AT5G48650	AT5G18810	1
AT5G48650	AT5G32450	1
AT5G48650	AT5G43960	1
AT5G48650	AT5G46250	1
AT5G48650	AT5G47620	1
AT5G48650	AT5G54580	1
AT5G48650	AT5G60980	1
AT5G48650	AT1G43190	1
AT5G48650	AT4G27000	1
AT5G48650	AT3G13060	1
AT5G48650	AT5G48650	1
